timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687340991725,133,BMS Launch,200,OK,Thread Group 1-1,text,true,,1778,0,1,1,http://10.254.152.98:8080/user/login,0,0,0
1687340995514,781,Login,200,OK,Thread Group 1-1,text,true,,687686,0,2,2,https://10.254.152.98/home,0,0,0
1687340997439,158,BMS Launch,200,OK,Thread Group 1-2,text,true,,1778,0,2,2,http://10.254.152.98:8080/user/login,0,0,0
1687341001195,808,Login,200,OK,Thread Group 1-2,text,true,,683950,0,3,3,https://10.254.152.98/home,0,0,0
1687341003323,195,BMS Launch,200,OK,Thread Group 1-3,text,true,,1778,0,3,3,http://10.254.152.98:8080/user/login,0,0,0
1687341007116,887,Login,200,OK,Thread Group 1-3,text,true,,687686,0,4,4,https://10.254.152.98/home,0,0,0
1687341009040,155,BMS Launch,200,OK,Thread Group 1-4,text,true,,1778,0,4,4,http://10.254.152.98:8080/user/login,0,0,0
1687341012786,932,Login,200,OK,Thread Group 1-4,text,true,,687685,0,5,5,https://10.254.152.98/home,0,0,0
1687341014930,164,BMS Launch,200,OK,Thread Group 1-5,text,true,,1778,0,5,5,http://10.254.152.98:8080/user/login,0,0,0
1687341004979,10009,Open Project,200,OK,Thread Group 1-1,text,true,,707350,0,5,5,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341018723,1322,Login,200,OK,Thread Group 1-5,text,true,,687687,0,6,6,https://10.254.152.98/home,0,0,0
1687341010749,10017,Open Project,200,OK,Thread Group 1-2,text,true,,706495,0,6,6,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341020754,331,BMS Launch,200,OK,Thread Group 1-6,text,true,,1778,0,6,6,http://10.254.152.98:8080/user/login,0,0,0
1687341024908,1590,Login,200,OK,Thread Group 1-6,text,true,,687685,0,7,7,https://10.254.152.98/home,0,0,0
1687341026694,177,BMS Launch,200,OK,Thread Group 1-7,text,true,,1778,0,7,7,http://10.254.152.98:8080/user/login,0,0,0
1687341016673,10013,Open Project,200,OK,Thread Group 1-3,text,true,,707350,0,7,7,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341022496,10007,Open Project,200,OK,Thread Group 1-4,text,true,,707350,0,8,8,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341032575,306,BMS Launch,200,OK,Thread Group 1-8,text,true,,1778,0,8,8,http://10.254.152.98:8080/user/login,0,0,0
1687341030907,1932,Login,200,OK,Thread Group 1-7,text,true,,687686,0,8,8,https://10.254.152.98/home,0,0,0
1687341024545,10013,Device Graphs,200,OK,Thread Group 1-1,text,true,,717966,0,8,8,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341038451,172,Logout,200,OK,Thread Group 1-1,text,true,,1778,0,9,9,https://10.254.152.98/user/login,0,0,0
1687341038462,371,BMS Launch,200,OK,Thread Group 1-9,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341036892,1921,Login,200,OK,Thread Group 1-8,text,true,,687686,0,9,9,https://10.254.152.98/home,0,0,0
1687341029048,10013,Open Project,200,OK,Thread Group 1-5,text,true,,707349,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341031019,10004,Device Graphs,200,OK,Thread Group 1-2,text,true,,717111,0,8,8,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341044294,255,BMS Launch,200,OK,Thread Group 1-10,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341042693,1915,Login,200,OK,Thread Group 1-9,text,true,,687686,0,9,9,https://10.254.152.98/home,0,0,0
1687341044971,76,Logout,200,OK,Thread Group 1-2,text,true,,1778,0,9,9,https://10.254.152.98/user/login,0,0,0
1687341035272,10012,Open Project,200,OK,Thread Group 1-6,text,true,,707351,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341036407,10002,Device Graphs,200,OK,Thread Group 1-3,text,true,,717966,0,8,8,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341050005,221,BMS Launch,200,OK,Thread Group 1-11,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341050351,77,Logout,200,OK,Thread Group 1-3,text,true,,1778,0,9,9,https://10.254.152.98/user/login,0,0,0
1687341048467,1902,Login,200,OK,Thread Group 1-10,text,true,,687687,0,9,9,https://10.254.152.98/home,0,0,0
1687341041903,10003,Open Project,200,OK,Thread Group 1-7,text,true,,707351,0,8,8,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341042405,10002,Device Graphs,200,OK,Thread Group 1-4,text,true,,717966,0,8,8,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341055850,230,BMS Launch,200,OK,Thread Group 1-12,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341053939,2103,Login,200,OK,Thread Group 1-11,text,true,,687688,0,9,9,https://10.254.152.98/home,0,0,0
1687341056300,52,Logout,200,OK,Thread Group 1-4,text,true,,1778,0,9,9,https://10.254.152.98/user/login,0,0,0
1687341047686,10003,Open Project,200,OK,Thread Group 1-8,text,true,,707349,0,8,8,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341049499,10001,Device Graphs,200,OK,Thread Group 1-5,text,true,,717965,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341061898,269,BMS Launch,200,OK,Thread Group 1-13,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341059941,2317,Login,200,OK,Thread Group 1-12,text,true,,687686,0,9,9,https://10.254.152.98/home,0,0,0
1687341053472,10004,Open Project,200,OK,Thread Group 1-9,text,true,,707349,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341063977,53,Logout,200,OK,Thread Group 1-5,text,true,,1778,0,9,9,https://10.254.152.98/user/login,0,0,0
1687341055498,10016,Device Graphs,200,OK,Thread Group 1-6,text,true,,717967,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341067832,450,BMS Launch,200,OK,Thread Group 1-14,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341065813,2509,Login,200,OK,Thread Group 1-13,text,true,,687686,0,9,9,https://10.254.152.98/home,0,0,0
1687341059203,10012,Open Project,200,OK,Thread Group 1-10,text,true,,707350,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341070971,53,Logout,200,OK,Thread Group 1-6,text,true,,1778,0,9,9,https://10.254.152.98/user/login,0,0,0
1687341061991,10006,Device Graphs,200,OK,Thread Group 1-7,text,true,,717967,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341073258,384,BMS Launch,200,OK,Thread Group 1-15,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341071918,2766,Login,200,OK,Thread Group 1-14,text,true,,687686,0,9,9,https://10.254.152.98/home,0,0,0
1687341064855,10014,Open Project,200,OK,Thread Group 1-11,text,true,,707350,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341076758,51,Logout,200,OK,Thread Group 1-7,text,true,,1778,0,9,9,https://10.254.152.98/user/login,0,0,0
1687341068050,10015,Device Graphs,200,OK,Thread Group 1-8,text,true,,717965,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341079170,326,BMS Launch,200,OK,Thread Group 1-16,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341077521,2161,Login,200,OK,Thread Group 1-15,text,true,,687687,0,9,9,https://10.254.152.98/home,0,0,0
1687341071096,10027,Open Project,200,OK,Thread Group 1-12,text,true,,707350,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341082991,57,Logout,200,OK,Thread Group 1-8,text,true,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1687341074104,10010,Device Graphs,200,OK,Thread Group 1-9,text,true,,717965,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341084949,323,BMS Launch,200,OK,Thread Group 1-17,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341083350,2146,Login,200,OK,Thread Group 1-16,text,true,,687687,0,9,9,https://10.254.152.98/home,0,0,0
1687341077072,10009,Open Project,200,OK,Thread Group 1-13,text,true,,707352,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341088888,90,Logout,200,OK,Thread Group 1-9,text,true,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1687341079482,10018,Device Graphs,200,OK,Thread Group 1-10,text,true,,717966,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341090771,569,BMS Launch,200,OK,Thread Group 1-18,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341089154,2430,Login,200,OK,Thread Group 1-17,text,true,,687686,0,9,9,https://10.254.152.98/home,0,0,0
1687341083461,10015,Open Project,200,OK,Thread Group 1-14,text,true,,707351,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341094539,111,Logout,200,OK,Thread Group 1-10,text,true,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1687341085662,10006,Device Graphs,200,OK,Thread Group 1-11,text,true,,717966,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341096360,339,BMS Launch,200,OK,Thread Group 1-19,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341095194,2561,Login,200,OK,Thread Group 1-18,text,true,,687686,0,9,9,https://10.254.152.98/home,0,0,0
1687341088889,10002,Open Project,200,OK,Thread Group 1-15,text,true,,707349,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341100063,91,Logout,200,OK,Thread Group 1-11,text,true,,1778,0,9,9,https://10.254.152.98/user/login,0,0,0
1687341091520,10015,Device Graphs,200,OK,Thread Group 1-12,text,true,,717966,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341102668,338,BMS Launch,200,OK,Thread Group 1-20,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341100545,2472,Login,200,OK,Thread Group 1-19,text,true,,687686,0,9,9,https://10.254.152.98/home,0,0,0
1687341094585,10011,Open Project,200,OK,Thread Group 1-16,text,true,,707351,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341106275,59,Logout,200,OK,Thread Group 1-12,text,true,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1687341097112,10002,Device Graphs,200,OK,Thread Group 1-13,text,true,,717968,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341108188,347,BMS Launch,200,OK,Thread Group 1-21,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341106759,2608,Login,200,OK,Thread Group 1-20,text,true,,687686,0,9,9,https://10.254.152.98/home,0,0,0
1687341100327,10002,Open Project,200,OK,Thread Group 1-17,text,true,,707350,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341111800,49,Logout,200,OK,Thread Group 1-13,text,true,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1687341103086,10008,Device Graphs,200,OK,Thread Group 1-14,text,true,,717967,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341114059,241,BMS Launch,200,OK,Thread Group 1-22,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341112381,2869,Login,200,OK,Thread Group 1-21,text,true,,687686,0,9,9,https://10.254.152.98/home,0,0,0
1687341106435,10010,Open Project,200,OK,Thread Group 1-18,text,true,,707350,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341117659,60,Logout,200,OK,Thread Group 1-14,text,true,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1687341109026,10009,Device Graphs,200,OK,Thread Group 1-15,text,true,,717965,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341120005,293,BMS Launch,200,OK,Thread Group 1-23,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341118251,2736,Login,200,OK,Thread Group 1-22,text,true,,687686,0,9,9,https://10.254.152.98/home,0,0,0
1687341111909,10016,Open Project,200,OK,Thread Group 1-19,text,true,,707350,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341123872,107,Logout,200,OK,Thread Group 1-15,text,true,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1687341114581,10023,Device Graphs,200,OK,Thread Group 1-16,text,true,,717967,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341125535,464,BMS Launch,200,OK,Thread Group 1-24,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341124167,2922,Login,200,OK,Thread Group 1-23,text,true,,687686,0,9,9,https://10.254.152.98/home,0,0,0
1687341118189,10017,Open Project,200,OK,Thread Group 1-20,text,true,,707351,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687341129377,71,Logout,200,OK,Thread Group 1-16,text,true,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1687341120311,10002,Device Graphs,200,OK,Thread Group 1-17,text,true,,717966,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687341131356,236,BMS Launch,200,OK,Thread Group 1-25,text,true,,1778,0,9,9,http://10.254.152.98:8080/user/login,0,0,0
1687341129877,2965,Login,200,OK,Thread Group 1-24,text,true,,687685,0,9,9,https://10.254.152.98/home,0,0,0
1687341124090,10027,Open Project,200,OK,Thread Group 1-21,text,true,,707350,0,9,9,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
