timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687519003465,2136,Graphics Screen,200,OK,Scenario-3 1-8,text,true,,717965,0,48,48,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687518982411,29874,Login,200,OK,Scenario-3 1-21,text,true,,687726,0,46,46,https://10.254.152.98/home,0,0,0
1687518981841,31289,Login,200,OK,Scenario-3 1-15,text,true,,687726,0,45,45,https://10.254.152.98/home,0,0,0
1687519011934,1037,Graphics Screen,200,OK,Scenario-3 1-9,text,true,,717966,0,45,45,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687518984026,29577,Login,200,OK,Scenario-3 1-19,text,true,,687726,0,45,45,https://10.254.152.98/home,0,0,0
1687518989266,23865,Login,200,OK,Scenario-3 1-24,text,true,,687727,0,45,45,https://10.254.152.98/home,0,0,0
1687518976429,37313,Login,200,OK,Scenario-3 1-14,text,true,,687727,0,45,45,https://10.254.152.98/home,0,0,0
1687519004781,9382,BMS Launch,200,OK,Scenario-3 1-28,text,true,,1778,0,45,45,http://10.254.152.98:8080/user/login,0,0,0
1687518978777,35248,Login,200,OK,Scenario-3 1-23,text,true,,687729,0,45,45,https://10.254.152.98/home,0,0,0
1687519008940,5878,BMS Launch,200,OK,Scenario-3 1-25,text,true,,1778,0,45,45,http://10.254.152.98:8080/user/login,0,0,0
1687518974147,40951,Login,200,OK,Scenario-3 1-22,text,true,,687726,0,45,45,https://10.254.152.98/home,0,0,0
1687518980523,37807,Login,200,OK,Scenario-3 1-20,text,true,,687728,0,45,45,https://10.254.152.98/home,0,0,0
1687518979308,37308,Login,200,OK,Scenario-3 1-16,text,true,,687726,0,45,45,https://10.254.152.98/home,0,0,0
1687519025097,7671,Project Page,200,OK,Scenario-3 1-21,text,true,,707351,0,45,45,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1687519029736,2115,Project Page,200,OK,Scenario-3 1-20,text,true,,707350,0,45,45,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
